                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                 1.3523,                 1.8534,                 1.0594,                 1.1315,                0.67812,                0.67122,                0.71227,                0.38755,                 0.6921,                0.68715,                0.72086,                0.37166,                 1.5187,                 1.9242,                 1.0725,                 1.1755,              0.0010298,              0.0010298,              0.0010298
                    100,                 1.3258,                 1.7918,                 1.0261,                 1.1179,                0.68466,                0.65734,                 0.7115,                0.39218,                0.70722,                0.66114,                0.71975,                0.37099,                 1.4787,                 1.9203,                 1.0687,                 1.1606,              0.0010199,              0.0010199,              0.0010199
                    101,                 1.3549,                  1.779,                 1.0332,                 1.1204,                0.69636,                0.66079,                0.71251,                0.39349,                0.70767,                0.67152,                0.71904,                0.36665,                 1.4882,                 1.9021,                 1.0685,                 1.1717,                0.00101,                0.00101,                0.00101
                    102,                 1.3545,                 1.7819,                 1.0717,                 1.1161,                0.65613,                0.67387,                0.69923,                0.38209,                0.66594,                0.68395,                0.70911,                 0.3632,                 1.5036,                 1.9315,                 1.1023,                  1.172,              0.0010001,              0.0010001,              0.0010001
                    103,                  1.329,                 1.7619,                 1.0325,                  1.123,                0.69261,                0.66114,                0.71732,                0.39472,                0.71038,                0.66764,                0.72516,                0.37091,                 1.4811,                 1.8877,                 1.0607,                 1.1698,              0.0009902,              0.0009902,              0.0009902
                    104,                 1.3461,                 1.8052,                 1.0408,                 1.1274,                0.67831,                0.67935,                0.71869,                0.39387,                 0.6917,                0.67856,                0.72614,                 0.3665,                 1.4902,                 1.8344,                 1.0676,                 1.1674,              0.0009803,              0.0009803,              0.0009803
                    105,                 1.3445,                  1.776,                  1.027,                  1.126,                0.69563,                 0.6667,                0.71174,                0.38687,                0.70138,                0.67317,                0.71667,                0.36528,                 1.5039,                   1.88,                 1.0788,                 1.1766,              0.0009704,              0.0009704,              0.0009704
                    106,                 1.3464,                 1.7727,                 1.0393,                 1.1251,                0.69291,                0.65854,                0.71084,                0.38875,                 0.7087,                0.67091,                0.72104,                0.37024,                 1.5146,                 1.8702,                 1.0712,                 1.1754,              0.0009605,              0.0009605,              0.0009605
                    107,                 1.3247,                 1.7305,                 1.0149,                 1.1088,                 0.6982,                0.65593,                0.71248,                0.39293,                0.70962,                0.66667,                 0.7208,                0.36914,                 1.5003,                 1.8604,                 1.0518,                 1.1763,              0.0009506,              0.0009506,              0.0009506
                    108,                 1.3451,                 1.7903,                 1.0329,                 1.1234,                0.68881,                0.65691,                0.70839,                 0.3899,                0.69785,                0.66698,                0.71867,                0.36893,                 1.5028,                 1.8856,                 1.0653,                  1.173,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.3442,                 1.7821,                 1.0228,                 1.1183,                0.70652,                0.66016,                0.71947,                 0.3962,                0.71559,                0.67832,                0.72999,                0.38067,                 1.4988,                 1.9116,                 1.0509,                 1.1794,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.3328,                 1.7658,                 1.0205,                 1.1151,                0.72095,                 0.6387,                0.71566,                0.39991,                0.72771,                0.65186,                0.72353,                0.37481,                 1.4708,                 1.8786,                 1.0592,                 1.1661,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.3509,                 1.7709,                 1.0287,                 1.1233,                 0.7009,                0.64683,                0.70595,                0.39268,                0.70624,                0.65596,                0.71094,                0.36547,                 1.4752,                  1.902,                 1.0695,                 1.1659,               0.000911,               0.000911,               0.000911
                    112,                 1.3238,                  1.734,                 1.0147,                 1.1142,                0.70258,                0.65821,                0.71719,                0.39943,                0.70474,                0.66146,                0.71915,                0.36752,                 1.4636,                 1.8655,                 1.0526,                 1.1602,              0.0009011,              0.0009011,              0.0009011
                    113,                 1.3388,                 1.7755,                 1.0418,                 1.1086,                0.70331,                0.65561,                 0.7157,                0.39943,                0.71426,                0.66504,                0.72328,                0.37626,                 1.4736,                 1.9085,                 1.0703,                 1.1675,              0.0008912,              0.0008912,              0.0008912
                    114,                 1.3158,                  1.798,                  1.033,                  1.124,                 0.6882,                0.66037,                0.70781,                0.39356,                0.69724,                0.66805,                0.71284,                0.36734,                 1.4791,                 1.8722,                  1.064,                 1.1693,              0.0008813,              0.0008813,              0.0008813
                    115,                 1.3293,                 1.7552,                 1.0138,                 1.1133,                0.71235,                0.65301,                0.71809,                0.40431,                0.72132,                0.66341,                0.72387,                0.37155,                 1.4556,                 1.8506,                  1.055,                 1.1621,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.3364,                 1.7647,                 1.0131,                 1.1176,                0.71876,                0.64994,                0.72463,                0.40163,                0.73427,                0.66211,                0.73305,                0.37741,                 1.4758,                 1.9113,                 1.0629,                 1.1699,              0.0008615,              0.0008615,              0.0008615
                    117,                 1.3328,                 1.7756,                  1.018,                 1.1136,                0.68825,                0.67187,                0.71426,                0.39402,                0.70303,                0.68132,                0.72546,                0.37587,                 1.5006,                 1.9126,                  1.045,                 1.1688,              0.0008516,              0.0008516,              0.0008516
                    118,                 1.3128,                 1.7559,                 1.0004,                 1.1006,                0.69835,                0.66764,                0.71809,                0.40125,                0.70848,                0.68759,                0.72619,                0.37374,                 1.4744,                 1.9291,                 1.0437,                 1.1692,              0.0008417,              0.0008417,              0.0008417
                    119,                 1.3337,                 1.7346,                 1.0128,                 1.1209,                0.69712,                0.67366,                0.72706,                0.39831,                0.70871,                0.69333,                0.73552,                0.37332,                 1.4981,                 1.9018,                 1.0412,                 1.1756,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.3126,                 1.7455,                0.99583,                 1.1032,                0.71152,                0.65366,                0.72064,                0.40094,                0.72028,                0.66829,                0.73054,                0.37359,                 1.4687,                 1.8286,                 1.0455,                 1.1667,              0.0008219,              0.0008219,              0.0008219
                    121,                 1.3269,                 1.7806,                 1.0079,                 1.1141,                0.69274,                0.66862,                0.71543,                0.39776,                0.70677,                 0.6843,                0.73063,                0.37946,                 1.4759,                 1.9231,                 1.0552,                 1.1646,               0.000812,               0.000812,               0.000812
